anio;mes;provincia;canton;producto;presentacion;tipo;precio_prom_usd;precio_prom_usd_kg
2021;Agosto;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103,6;2,28
2021;Agosto;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;81,5;1,79
2021;Agosto;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;91,5;2,01
2021;Agosto;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;90;1,98
2021;Agosto;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;101;2,22
2021;Septiembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35,5;0,78
2021;Septiembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95,5;2,1
2021;Septiembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104,5;2,3
2021;Septiembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35;0,77
2021;Septiembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;93,5;2,05
2021;Septiembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;102,25;2,25
2021;Septiembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;97,5;2,14
2021;Septiembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;109,5;2,41
2021;Septiembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;83,4;1,83
2021;Septiembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;94,4;2,07
2021;Septiembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;94,4;2,07
2021;Septiembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105;2,31
2021;Octubre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34,5;0,75
2021;Octubre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;94,5;2,08
2021;Octubre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103,25;2,27
2021;Octubre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34,5;0,75
2021;Octubre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;93;2,04
2021;Octubre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;101,25;2,23
2021;Octubre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;93,5;2,05
2021;Octubre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;105,5;2,32
2021;Octubre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;81,25;1,79
2021;Octubre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;91,25;2,01
2021;Octubre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91,5;2,01
2021;Octubre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;102,5;2,25
2021;Noviembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;31,2;0,68
2021;Noviembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,4;1,92
2021;Noviembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96,6;2,12
2021;Noviembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;31,2;0,68
2021;Noviembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86;1,89
2021;Noviembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94,8;2,08
2021;Noviembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,75;1,93
2021;Noviembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;99,75;2,19
2021;Noviembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;77,75;1,71
2021;Noviembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;87,75;1,93
2021;Noviembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85,5;1,88
2021;Noviembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96;2,11
2021;Diciembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2021;Diciembre;Manabi;Chone ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32;0,7
2021;Diciembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85,75;1,89
2021;Diciembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94,5;2,08
2021;Diciembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2021;Diciembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;84,25;1,85
2021;Diciembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92,5;2,03
2021;Diciembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,2;1,91
2021;Diciembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;99;2,18
2021;Diciembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83,6;1,83
2021;Diciembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94,6;2,08
2021;Diciembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;74,4;1,63
2021;Diciembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;84,4;1,85
2022;Enero;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Enero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;84,75;1,86
2022;Enero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94;2,07
2022;Enero;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Enero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83;1,82
2022;Enero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,75;2,02
2022;Enero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;88,67;1,95
2022;Enero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100,67;2,21
2022;Enero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;71,67;1,57
2022;Enero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;81,67;1,79
2022;Enero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,67;1,77
2022;Enero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92,67;2,03
2022;Febrero;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,5;0,73
2022;Febrero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;89;1,96
2022;Febrero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;98,25;2,16
2022;Febrero;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,5;0,73
2022;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,25;1,92
2022;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96;2,11
2022;Febrero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91,25;2
2022;Febrero;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;103,25;2,27
2022;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;78,25;1,72
2022;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;88,25;1,94
2022;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;88,5;1,94
2022;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100,25;2,2
2022;Marzo;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32,8;0,72
2022;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,6;1,92
2022;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;97,6;2,14
2022;Marzo;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Marzo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86,2;1,89
2022;Marzo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95;2,09
2022;Marzo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;88,8;1,95
2022;Marzo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;100,8;2,22
2022;Marzo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;76,4;1,68
2022;Marzo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;86,4;1,9
2022;Marzo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,2;1,91
2022;Marzo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;99,2;2,18
2022;Abril;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Abril;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87;1,91
2022;Abril;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;97;2,13
2022;Abril;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Abril;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85,5;1,88
2022;Abril;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94;2,07
2022;Abril;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87,5;1,92
2022;Abril;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;99,5;2,19
2022;Abril;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;75;1,65
2022;Abril;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;85;1,87
2022;Abril;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;84,25;1,85
2022;Abril;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96,25;2,12
2022;Mayo;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32,33;0,71
2022;Mayo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;87;1,91
2022;Mayo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96,67;2,12
2022;Mayo;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32,33;0,71
2022;Mayo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85,33;1,87
2022;Mayo;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94,33;2,07
2022;Mayo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;86,2;1,89
2022;Mayo;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;98,2;2,16
2022;Mayo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;75;1,65
2022;Mayo;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;85;1,87
2022;Mayo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83,75;1,84
2022;Mayo;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95,75;2,11
2022;Junio;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Junio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;84,2;1,85
2022;Junio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93,8;2,06
2022;Junio;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Junio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83,2;1,82
2022;Junio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92;2,02
2022;Junio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;84;1,85
2022;Junio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;96;2,11
2022;Junio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;75,25;1,66
2022;Junio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;85,25;1,88
2022;Junio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83,2;1,82
2022;Junio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95,2;2,09
2022;Julio;Manabi;Chone ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;88;1,93
2022;Julio;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32,25;0,71
2022;Julio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82;1,8
2022;Julio;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,5;2,01
2022;Julio;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Julio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;79,5;1,75
2022;Julio;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;89;1,96
2022;Julio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,67;1,79
2022;Julio;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93,67;2,05
2022;Julio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;74,5;1,64
2022;Julio;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;84,5;1,86
2022;Julio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;79,5;1,75
2022;Julio;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91,5;2,01
2022;Agosto;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;32;0,7
2022;Agosto;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82,75;1,82
2022;Agosto;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92;2,02
2022;Agosto;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82,2;1,8
2022;Agosto;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;94,2;2,07
2022;Agosto;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;76,6;1,68
2022;Agosto;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;85,5;1,88
2022;Agosto;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81;1,78
2022;Agosto;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91;2
2022;Septiembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;31,33;0,69
2022;Septiembre;Manabi;Chone ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;28;0,61
2022;Septiembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;82;1,8
2022;Septiembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92;2,02
2022;Septiembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,33;0,73
2022;Septiembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;85;1,87
2022;Septiembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93;2,04
2022;Septiembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81;1,78
2022;Septiembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93;2,05
2022;Septiembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;79;1,74
2022;Septiembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;86;1,89
2022;Septiembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;79;1,74
2022;Septiembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;91;2
2022;Octubre;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;48,5;1,06
2022;Octubre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;175;3,85
2022;Octubre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;29,67;0,65
2022;Octubre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;79,33;1,74
2022;Octubre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;88,33;1,94
2022;Octubre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;33,63;0,74
2022;Octubre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,67;1,8
2022;Octubre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;86,67;1,91
2022;Octubre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;78,75;1,73
2022;Octubre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;90,75;1,99
2022;Octubre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;76;1,67
2022;Octubre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;83,5;1,84
2022;Octubre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;77,25;1,7
2022;Octubre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;89,25;1,96
2022;Noviembre;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;48,5;1,06
2022;Noviembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;175;3,85
2022;Noviembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;34,67;0,76
2022;Noviembre;Manabi;Chone ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32;0,7
2022;Noviembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;84;1,84
2022;Noviembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93;2,04
2022;Noviembre;Manabi;Flavio Alfaro ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32,5;0,72
2022;Noviembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;90,5;1,99
2022;Noviembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95;2,09
2022;Noviembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;81,5;1,79
2022;Noviembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;93,5;2,06
2022;Noviembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;74,5;1,64
2022;Noviembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;81,75;1,8
2022;Noviembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;80,5;1,77
2022;Noviembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92,5;2,03
2022;Diciembre;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;48,5;1,06
2022;Diciembre;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;175;3,85
2022;Diciembre;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36;0,79
2022;Diciembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91,33;2,01
2022;Diciembre;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;99,33;2,18
2022;Diciembre;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;40;0,88
2022;Diciembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;94,17;2,07
2022;Diciembre;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;99,33;2,18
2022;Diciembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83,67;1,84
2022;Diciembre;Manabi;Pichincha ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;95,67;2,1
2022;Diciembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;76,75;1,69
2022;Diciembre;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;86,33;1,9
2022;Diciembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;83;1,82
2022;Diciembre;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;92,4;2,03
2023;Enero;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;48,5;1,06
2023;Enero;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;175;3,85
2023;Enero;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36;0,79
2023;Enero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;95;2,09
2023;Enero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104;2,28
2023;Enero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;83,75;1,84
2023;Enero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;93,75;2,06
2023;Enero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;91;2
2023;Enero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;101;2,22
2023;Febrero;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;48,5;1,06
2023;Febrero;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;175;3,85
2023;Febrero;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;38;0,83
2023;Febrero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;96,75;2,13
2023;Febrero;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;106;2,33
2023;Febrero;Manabi;Flavio Alfaro ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;36;0,79
2023;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;107;2,35
2023;Febrero;Manabi;Flavio Alfaro ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;111;2,44
2023;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Compra;85,25;1,88
2023;Febrero;Manabi;Portoviejo ;Cacao Seco Mezclado;Quintal de 100,00 libras;Venta;95,5;2,1
2023;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;93,67;2,06
2023;Febrero;Manabi;Portoviejo ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;104;2,28
2023;Marzo;Manabi;Bolivar;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;48,5;1,06
2023;Marzo;Manabi;Bolivar;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;175;3,85
2023;Marzo;Manabi;Chone ;Cacao en Baba Fino de Aroma;Quintal de 100,00 libras;Compra;35,5;0,78
2023;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Compra;97;2,13
2023;Marzo;Manabi;Chone ;Cacao Seco Fino de Aroma;Quintal de 100,00 libras;Venta;107;2,35
